State.Code,County.Code,Site.Num,State,County,City,Date.Local,NO2.Units,NO2.Mean,O3.Units,O3.Mean,SO2.Units,SO2.Mean,CO.Units,CO.Mean
12,95,2002,Florida,Orange,Winter Park,22-02-16,Parts per billion,6.166667,Parts per million,0.029708,Parts per billion,0.4,Parts per million,0.3625
12,95,2002,Florida,Orange,Winter Park,22-02-16,Parts per billion,6.166667,Parts per million,0.029708,Parts per billion,0.4,Parts per million,0.375
12,95,2002,Florida,Orange,Winter Park,23-02-16,Parts per billion,4.958333,Parts per million,0.024042,Parts per billion,0,Parts per million,0.333333
12,95,2002,Florida,Orange,Winter Park,23-02-16,Parts per billion,4.958333,Parts per million,0.024042,Parts per billion,0,Parts per million,0.329167
12,95,2002,Florida,Orange,Winter Park,23-02-16,Parts per billion,4.958333,Parts per million,0.024042,Parts per billion,0,Parts per million,0.333333
12,95,2002,Florida,Orange,Winter Park,23-02-16,Parts per billion,4.958333,Parts per million,0.024042,Parts per billion,0,Parts per million,0.329167
12,95,2002,Florida,Orange,Winter Park,24-02-16,Parts per billion,2.333333,Parts per million,0.029625,Parts per billion,0,Parts per million,0.304167
12,95,2002,Florida,Orange,Winter Park,24-02-16,Parts per billion,2.333333,Parts per million,0.029625,Parts per billion,0,Parts per million,0.3
12,95,2002,Florida,Orange,Winter Park,24-02-16,Parts per billion,2.333333,Parts per million,0.029625,Parts per billion,0,Parts per million,0.304167
12,95,2002,Florida,Orange,Winter Park,24-02-16,Parts per billion,2.333333,Parts per million,0.029625,Parts per billion,0,Parts per million,0.3
12,95,2002,Florida,Orange,Winter Park,25-02-16,Parts per billion,2.142857,Parts per million,0.037417,Parts per billion,0,Parts per million,0.325
12,95,2002,Florida,Orange,Winter Park,25-02-16,Parts per billion,2.142857,Parts per million,0.037417,Parts per billion,0,Parts per million,0.3125
12,95,2002,Florida,Orange,Winter Park,25-02-16,Parts per billion,2.142857,Parts per million,0.037417,Parts per billion,0,Parts per million,0.325
12,95,2002,Florida,Orange,Winter Park,25-02-16,Parts per billion,2.142857,Parts per million,0.037417,Parts per billion,0,Parts per million,0.3125
12,95,2002,Florida,Orange,Winter Park,26-02-16,Parts per billion,7.083333,Parts per million,0.036208,Parts per billion,0,Parts per million,0.425
12,95,2002,Florida,Orange,Winter Park,26-02-16,Parts per billion,7.083333,Parts per million,0.036208,Parts per billion,0,Parts per million,0.404167
12,95,2002,Florida,Orange,Winter Park,26-02-16,Parts per billion,7.083333,Parts per million,0.036208,Parts per billion,0,Parts per million,0.425
12,95,2002,Florida,Orange,Winter Park,26-02-16,Parts per billion,7.083333,Parts per million,0.036208,Parts per billion,0,Parts per million,0.404167
12,95,2002,Florida,Orange,Winter Park,27-02-16,Parts per billion,5.333333,Parts per million,0.036083,Parts per billion,0,Parts per million,0.458333
12,95,2002,Florida,Orange,Winter Park,27-02-16,Parts per billion,5.333333,Parts per million,0.036083,Parts per billion,0,Parts per million,0.425
12,95,2002,Florida,Orange,Winter Park,27-02-16,Parts per billion,5.333333,Parts per million,0.036083,Parts per billion,0,Parts per million,0.458333
12,95,2002,Florida,Orange,Winter Park,27-02-16,Parts per billion,5.333333,Parts per million,0.036083,Parts per billion,0,Parts per million,0.425
12,95,2002,Florida,Orange,Winter Park,28-02-16,Parts per billion,5.791667,Parts per million,0.037625,Parts per billion,0,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,28-02-16,Parts per billion,5.791667,Parts per million,0.037625,Parts per billion,0,Parts per million,0.545833
12,95,2002,Florida,Orange,Winter Park,28-02-16,Parts per billion,5.791667,Parts per million,0.037625,Parts per billion,0,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,28-02-16,Parts per billion,5.791667,Parts per million,0.037625,Parts per billion,0,Parts per million,0.545833
12,95,2002,Florida,Orange,Winter Park,29-02-16,Parts per billion,12.375,Parts per million,0.030542,Parts per billion,0,Parts per million,0.541667
12,95,2002,Florida,Orange,Winter Park,29-02-16,Parts per billion,12.375,Parts per million,0.030542,Parts per billion,0,Parts per million,0.529167
12,95,2002,Florida,Orange,Winter Park,29-02-16,Parts per billion,12.375,Parts per million,0.030542,Parts per billion,0,Parts per million,0.541667
12,95,2002,Florida,Orange,Winter Park,29-02-16,Parts per billion,12.375,Parts per million,0.030542,Parts per billion,0,Parts per million,0.529167
12,95,2002,Florida,Orange,Winter Park,01-03-16,Parts per billion,10.583333,Parts per million,0.037458,Parts per billion,0,Parts per million,0.526087
12,95,2002,Florida,Orange,Winter Park,01-03-16,Parts per billion,10.583333,Parts per million,0.037458,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,01-03-16,Parts per billion,10.583333,Parts per million,0.037458,Parts per billion,0,Parts per million,0.526087
12,95,2002,Florida,Orange,Winter Park,01-03-16,Parts per billion,10.583333,Parts per million,0.037458,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,02-03-16,Parts per billion,7.041667,Parts per million,0.03475,Parts per billion,0,Parts per million,0.483333
12,95,2002,Florida,Orange,Winter Park,02-03-16,Parts per billion,7.041667,Parts per million,0.03475,Parts per billion,0,Parts per million,0.5125
12,95,2002,Florida,Orange,Winter Park,02-03-16,Parts per billion,7.041667,Parts per million,0.03475,Parts per billion,0,Parts per million,0.483333
12,95,2002,Florida,Orange,Winter Park,02-03-16,Parts per billion,7.041667,Parts per million,0.03475,Parts per billion,0,Parts per million,0.5125
12,95,2002,Florida,Orange,Winter Park,03-03-16,Parts per billion,8,Parts per million,0.038167,Parts per billion,0.083333,Parts per million,0.4875
12,95,2002,Florida,Orange,Winter Park,03-03-16,Parts per billion,8,Parts per million,0.038167,Parts per billion,0.083333,Parts per million,0.4875
12,95,2002,Florida,Orange,Winter Park,03-03-16,Parts per billion,8,Parts per million,0.038167,Parts per billion,0.075,Parts per million,0.4875
12,95,2002,Florida,Orange,Winter Park,03-03-16,Parts per billion,8,Parts per million,0.038167,Parts per billion,0.075,Parts per million,0.4875
12,95,2002,Florida,Orange,Winter Park,04-03-16,Parts per billion,5.5,Parts per million,0.037458,Parts per billion,0.125,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,04-03-16,Parts per billion,5.5,Parts per million,0.037458,Parts per billion,0.125,Parts per million,0.529167
12,95,2002,Florida,Orange,Winter Park,04-03-16,Parts per billion,5.5,Parts per million,0.037458,Parts per billion,0.1125,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,04-03-16,Parts per billion,5.5,Parts per million,0.037458,Parts per billion,0.1125,Parts per million,0.529167
12,95,2002,Florida,Orange,Winter Park,05-03-16,Parts per billion,3.625,Parts per million,0.039125,Parts per billion,0,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,05-03-16,Parts per billion,3.625,Parts per million,0.039125,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,05-03-16,Parts per billion,3.625,Parts per million,0.039125,Parts per billion,0,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,05-03-16,Parts per billion,3.625,Parts per million,0.039125,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,06-03-16,Parts per billion,2,Parts per million,0.041208,Parts per billion,0,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,06-03-16,Parts per billion,2,Parts per million,0.041208,Parts per billion,0,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,06-03-16,Parts per billion,2,Parts per million,0.041208,Parts per billion,0,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,06-03-16,Parts per billion,2,Parts per million,0.041208,Parts per billion,0,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,07-03-16,Parts per billion,4.913043,Parts per million,0.036083,Parts per billion,0,Parts per million,0.528571
12,95,2002,Florida,Orange,Winter Park,07-03-16,Parts per billion,4.913043,Parts per million,0.036083,Parts per billion,0,Parts per million,0.52381
12,95,2002,Florida,Orange,Winter Park,07-03-16,Parts per billion,4.913043,Parts per million,0.036083,Parts per billion,0,Parts per million,0.528571
12,95,2002,Florida,Orange,Winter Park,07-03-16,Parts per billion,4.913043,Parts per million,0.036083,Parts per billion,0,Parts per million,0.52381
12,95,2002,Florida,Orange,Winter Park,08-03-16,Parts per billion,3.619048,Parts per million,0.034875,Parts per billion,0.041667,Parts per million,0.5125
12,95,2002,Florida,Orange,Winter Park,08-03-16,Parts per billion,3.619048,Parts per million,0.034875,Parts per billion,0.041667,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,08-03-16,Parts per billion,3.619048,Parts per million,0.034875,Parts per billion,0.0375,Parts per million,0.5125
12,95,2002,Florida,Orange,Winter Park,08-03-16,Parts per billion,3.619048,Parts per million,0.034875,Parts per billion,0.0375,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,09-03-16,Parts per billion,4,Parts per million,0.033125,Parts per billion,0.083333,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,09-03-16,Parts per billion,4,Parts per million,0.033125,Parts per billion,0.083333,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,09-03-16,Parts per billion,4,Parts per million,0.033125,Parts per billion,0.075,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,09-03-16,Parts per billion,4,Parts per million,0.033125,Parts per billion,0.075,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,10-03-16,Parts per billion,2.625,Parts per million,0.033625,Parts per billion,0,Parts per million,0.504167
12,95,2002,Florida,Orange,Winter Park,10-03-16,Parts per billion,2.625,Parts per million,0.033625,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,10-03-16,Parts per billion,2.625,Parts per million,0.033625,Parts per billion,0,Parts per million,0.504167
12,95,2002,Florida,Orange,Winter Park,10-03-16,Parts per billion,2.625,Parts per million,0.033625,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,11-03-16,Parts per billion,2.916667,Parts per million,0.031917,Parts per billion,0,Parts per million,0.5125
12,95,2002,Florida,Orange,Winter Park,11-03-16,Parts per billion,2.916667,Parts per million,0.031917,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,11-03-16,Parts per billion,2.916667,Parts per million,0.031917,Parts per billion,0,Parts per million,0.5125
12,95,2002,Florida,Orange,Winter Park,11-03-16,Parts per billion,2.916667,Parts per million,0.031917,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,12-03-16,Parts per billion,2.333333,Parts per million,0.032542,Parts per billion,0.041667,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,12-03-16,Parts per billion,2.333333,Parts per million,0.032542,Parts per billion,0.041667,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,12-03-16,Parts per billion,2.333333,Parts per million,0.032542,Parts per billion,0.0375,Parts per million,0.508333
12,95,2002,Florida,Orange,Winter Park,12-03-16,Parts per billion,2.333333,Parts per million,0.032542,Parts per billion,0.0375,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,13-03-16,Parts per billion,2.416667,Parts per million,0.029333,Parts per billion,0,Parts per million,0.5375
12,95,2002,Florida,Orange,Winter Park,13-03-16,Parts per billion,2.416667,Parts per million,0.029333,Parts per billion,0,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,13-03-16,Parts per billion,2.416667,Parts per million,0.029333,Parts per billion,0,Parts per million,0.5375
12,95,2002,Florida,Orange,Winter Park,13-03-16,Parts per billion,2.416667,Parts per million,0.029333,Parts per billion,0,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,14-03-16,Parts per billion,3.25,Parts per million,0.027083,Parts per billion,0.041667,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,14-03-16,Parts per billion,3.25,Parts per million,0.027083,Parts per billion,0.041667,Parts per million,0.541667
12,95,2002,Florida,Orange,Winter Park,14-03-16,Parts per billion,3.25,Parts per million,0.027083,Parts per billion,0.0375,Parts per million,0.520833
12,95,2002,Florida,Orange,Winter Park,14-03-16,Parts per billion,3.25,Parts per million,0.027083,Parts per billion,0.0375,Parts per million,0.541667
12,95,2002,Florida,Orange,Winter Park,15-03-16,Parts per billion,3.65,Parts per million,0.027765,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,15-03-16,Parts per billion,3.65,Parts per million,0.027765,Parts per billion,0,Parts per million,0.505882
12,95,2002,Florida,Orange,Winter Park,15-03-16,Parts per billion,3.65,Parts per million,0.027765,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,15-03-16,Parts per billion,3.65,Parts per million,0.027765,Parts per billion,0,Parts per million,0.505882
12,95,2002,Florida,Orange,Winter Park,16-03-16,Parts per billion,3.916667,Parts per million,0.021208,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,16-03-16,Parts per billion,3.916667,Parts per million,0.021208,Parts per billion,0,Parts per million,0.529167
12,95,2002,Florida,Orange,Winter Park,16-03-16,Parts per billion,3.916667,Parts per million,0.021208,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,16-03-16,Parts per billion,3.916667,Parts per million,0.021208,Parts per billion,0,Parts per million,0.529167
12,95,2002,Florida,Orange,Winter Park,17-03-16,Parts per billion,2.736842,Parts per million,0.021958,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,17-03-16,Parts per billion,2.736842,Parts per million,0.021958,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,17-03-16,Parts per billion,2.736842,Parts per million,0.021958,Parts per billion,0,Parts per million,0.525
12,95,2002,Florida,Orange,Winter Park,17-03-16,Parts per billion,2.736842,Parts per million,0.021958,Parts per billion,0,Parts per million,0.5
12,95,2002,Florida,Orange,Winter Park,18-03-16,Parts per billion,7.708333,Parts per million,0.025,Parts per billion,0,Parts per million,0.6125
12,95,2002,Florida,Orange,Winter Park,18-03-16,Parts per billion,7.708333,Parts per million,0.025,Parts per billion,0,Parts per million,0.629167
12,95,2002,Florida,Orange,Winter Park,18-03-16,Parts per billion,7.708333,Parts per million,0.025,Parts per billion,0,Parts per million,0.6125
12,95,2002,Florida,Orange,Winter Park,18-03-16,Parts per billion,7.708333,Parts per million,0.025,Parts per billion,0,Parts per million,0.629167
12,95,2002,Florida,Orange,Winter Park,19-03-16,Parts per billion,3.625,Parts per million,0.024917,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,19-03-16,Parts per billion,3.625,Parts per million,0.024917,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,19-03-16,Parts per billion,3.625,Parts per million,0.024917,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,19-03-16,Parts per billion,3.625,Parts per million,0.024917,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,20-03-16,Parts per billion,1.916667,Parts per million,0.036833,Parts per billion,0,Parts per million,0.5875
12,95,2002,Florida,Orange,Winter Park,20-03-16,Parts per billion,1.916667,Parts per million,0.036833,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,20-03-16,Parts per billion,1.916667,Parts per million,0.036833,Parts per billion,0,Parts per million,0.5875
12,95,2002,Florida,Orange,Winter Park,20-03-16,Parts per billion,1.916667,Parts per million,0.036833,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,21-03-16,Parts per billion,2.708333,Parts per million,0.034458,Parts per billion,0,Parts per million,0.595652
12,95,2002,Florida,Orange,Winter Park,21-03-16,Parts per billion,2.708333,Parts per million,0.034458,Parts per billion,0,Parts per million,0.579167
12,95,2002,Florida,Orange,Winter Park,21-03-16,Parts per billion,2.708333,Parts per million,0.034458,Parts per billion,0,Parts per million,0.595652
12,95,2002,Florida,Orange,Winter Park,21-03-16,Parts per billion,2.708333,Parts per million,0.034458,Parts per billion,0,Parts per million,0.579167
12,95,2002,Florida,Orange,Winter Park,22-03-16,Parts per billion,8.75,Parts per million,0.037708,Parts per billion,0,Parts per million,0.716667
12,95,2002,Florida,Orange,Winter Park,22-03-16,Parts per billion,8.75,Parts per million,0.037708,Parts per billion,0,Parts per million,0.716667
12,95,2002,Florida,Orange,Winter Park,22-03-16,Parts per billion,8.75,Parts per million,0.037708,Parts per billion,0,Parts per million,0.716667
12,95,2002,Florida,Orange,Winter Park,22-03-16,Parts per billion,8.75,Parts per million,0.037708,Parts per billion,0,Parts per million,0.716667
12,95,2002,Florida,Orange,Winter Park,23-03-16,Parts per billion,4.5,Parts per million,0.036083,Parts per billion,0,Parts per million,0.683333
12,95,2002,Florida,Orange,Winter Park,23-03-16,Parts per billion,4.5,Parts per million,0.036083,Parts per billion,0,Parts per million,0.691667
12,95,2002,Florida,Orange,Winter Park,23-03-16,Parts per billion,4.5,Parts per million,0.036083,Parts per billion,0,Parts per million,0.683333
12,95,2002,Florida,Orange,Winter Park,23-03-16,Parts per billion,4.5,Parts per million,0.036083,Parts per billion,0,Parts per million,0.691667
12,95,2002,Florida,Orange,Winter Park,24-03-16,Parts per billion,4.833333,Parts per million,0.031125,Parts per billion,0,Parts per million,0.7
12,95,2002,Florida,Orange,Winter Park,24-03-16,Parts per billion,4.833333,Parts per million,0.031125,Parts per billion,0,Parts per million,0.7125
12,95,2002,Florida,Orange,Winter Park,24-03-16,Parts per billion,4.833333,Parts per million,0.031125,Parts per billion,0,Parts per million,0.7
12,95,2002,Florida,Orange,Winter Park,24-03-16,Parts per billion,4.833333,Parts per million,0.031125,Parts per billion,0,Parts per million,0.7125
12,95,2002,Florida,Orange,Winter Park,25-03-16,Parts per billion,7.458333,Parts per million,0.023208,Parts per billion,0,Parts per million,0.6875
12,95,2002,Florida,Orange,Winter Park,25-03-16,Parts per billion,7.458333,Parts per million,0.023208,Parts per billion,0,Parts per million,0.691667
12,95,2002,Florida,Orange,Winter Park,25-03-16,Parts per billion,7.458333,Parts per million,0.023208,Parts per billion,0,Parts per million,0.6875
12,95,2002,Florida,Orange,Winter Park,25-03-16,Parts per billion,7.458333,Parts per million,0.023208,Parts per billion,0,Parts per million,0.691667
12,95,2002,Florida,Orange,Winter Park,26-03-16,Parts per billion,3.833333,Parts per million,0.022417,Parts per billion,0,Parts per million,0.658333
12,95,2002,Florida,Orange,Winter Park,26-03-16,Parts per billion,3.833333,Parts per million,0.022417,Parts per billion,0,Parts per million,0.675
12,95,2002,Florida,Orange,Winter Park,26-03-16,Parts per billion,3.833333,Parts per million,0.022417,Parts per billion,0,Parts per million,0.658333
12,95,2002,Florida,Orange,Winter Park,26-03-16,Parts per billion,3.833333,Parts per million,0.022417,Parts per billion,0,Parts per million,0.675
12,95,2002,Florida,Orange,Winter Park,27-03-16,Parts per billion,1.041667,Parts per million,0.0225,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,27-03-16,Parts per billion,1.041667,Parts per million,0.0225,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,27-03-16,Parts per billion,1.041667,Parts per million,0.0225,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,27-03-16,Parts per billion,1.041667,Parts per million,0.0225,Parts per billion,0,Parts per million,0.6
12,95,2002,Florida,Orange,Winter Park,28-03-16,Parts per billion,3.708333,Parts per million,0.020417,Parts per billion,0,Parts per million,0.65
12,95,2002,Florida,Orange,Winter Park,28-03-16,Parts per billion,3.708333,Parts per million,0.020417,Parts per billion,0,Parts per million,0.65
12,95,2002,Florida,Orange,Winter Park,28-03-16,Parts per billion,3.708333,Parts per million,0.020417,Parts per billion,0,Parts per million,0.65
12,95,2002,Florida,Orange,Winter Park,28-03-16,Parts per billion,3.708333,Parts per million,0.020417,Parts per billion,0,Parts per million,0.65
12,95,2002,Florida,Orange,Winter Park,29-03-16,Parts per billion,5.5,Parts per million,0.023,Parts per billion,0,Parts per million,0.683333
12,95,2002,Florida,Orange,Winter Park,29-03-16,Parts per billion,5.5,Parts per million,0.023,Parts per billion,0,Parts per million,0.695833
12,95,2002,Florida,Orange,Winter Park,29-03-16,Parts per billion,5.5,Parts per million,0.023,Parts per billion,0,Parts per million,0.683333
12,95,2002,Florida,Orange,Winter Park,29-03-16,Parts per billion,5.5,Parts per million,0.023,Parts per billion,0,Parts per million,0.695833
12,95,2002,Florida,Orange,Winter Park,30-03-16,Parts per billion,2.541667,Parts per million,0.038292,Parts per billion,0,Parts per million,0.670833
12,95,2002,Florida,Orange,Winter Park,30-03-16,Parts per billion,2.541667,Parts per million,0.038292,Parts per billion,0,Parts per million,0.683333
12,95,2002,Florida,Orange,Winter Park,30-03-16,Parts per billion,2.541667,Parts per million,0.038292,Parts per billion,0,Parts per million,0.670833
12,95,2002,Florida,Orange,Winter Park,30-03-16,Parts per billion,2.541667,Parts per million,0.038292,Parts per billion,0,Parts per million,0.683333
12,95,2002,Florida,Orange,Winter Park,31-03-16,Parts per billion,4.125,Parts per million,0.031579,Parts per billion,0,Parts per million,0.681818
12,95,2002,Florida,Orange,Winter Park,31-03-16,Parts per billion,4.125,Parts per million,0.031579,Parts per billion,0,Parts per million,0.675
12,95,2002,Florida,Orange,Winter Park,31-03-16,Parts per billion,4.125,Parts per million,0.031579,Parts per billion,0,Parts per million,0.681818
12,95,2002,Florida,Orange,Winter Park,31-03-16,Parts per billion,4.125,Parts per million,0.031579,Parts per billion,0,Parts per million,0.675
17,31,4201,Illinois,Cook,Northbrook,01-01-16,Parts per billion,7.9,Parts per million,0.030917,Parts per billion,1.1,Parts per million,0.173333
17,31,4201,Illinois,Cook,Northbrook,01-01-16,Parts per billion,7.9,Parts per million,0.030917,Parts per billion,1.1,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,01-01-16,Parts per billion,7.9,Parts per million,0.030917,Parts per billion,1.075,Parts per million,0.173333
17,31,4201,Illinois,Cook,Northbrook,01-01-16,Parts per billion,7.9,Parts per million,0.030917,Parts per billion,1.075,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,02-01-16,Parts per billion,9.3875,Parts per million,0.031833,Parts per billion,1.104167,Parts per million,0.185542
17,31,4201,Illinois,Cook,Northbrook,02-01-16,Parts per billion,9.3875,Parts per million,0.031833,Parts per billion,1.104167,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,02-01-16,Parts per billion,9.3875,Parts per million,0.031833,Parts per billion,1.075,Parts per million,0.185542
17,31,4201,Illinois,Cook,Northbrook,02-01-16,Parts per billion,9.3875,Parts per million,0.031833,Parts per billion,1.075,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,03-01-16,Parts per billion,11.9,Parts per million,0.030792,Parts per billion,1.245833,Parts per million,0.187917
17,31,4201,Illinois,Cook,Northbrook,03-01-16,Parts per billion,11.9,Parts per million,0.030792,Parts per billion,1.245833,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,03-01-16,Parts per billion,11.9,Parts per million,0.030792,Parts per billion,1.2,Parts per million,0.187917
17,31,4201,Illinois,Cook,Northbrook,03-01-16,Parts per billion,11.9,Parts per million,0.030792,Parts per billion,1.2,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,04-01-16,Parts per billion,7.825,Parts per million,0.030875,Parts per billion,1.041667,Parts per million,0.173042
17,31,4201,Illinois,Cook,Northbrook,04-01-16,Parts per billion,7.825,Parts per million,0.030875,Parts per billion,1.041667,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,04-01-16,Parts per billion,7.825,Parts per million,0.030875,Parts per billion,1.025,Parts per million,0.173042
17,31,4201,Illinois,Cook,Northbrook,04-01-16,Parts per billion,7.825,Parts per million,0.030875,Parts per billion,1.025,Parts per million,0.2
17,31,4201,Illinois,Cook,Northbrook,05-01-16,Parts per billion,16.591667,Parts per million,0.014417,Parts per billion,1.645833,Parts per million,0.23275
17,31,4201,Illinois,Cook,Northbrook,05-01-16,Parts per billion,16.591667,Parts per million,0.014417,Parts per billion,1.645833,Parts per million,0.216667
17,31,4201,Illinois,Cook,Northbrook,05-01-16,Parts per billion,16.591667,Parts per million,0.014417,Parts per billion,1.5875,Parts per million,0.23275
17,31,4201,Illinois,Cook,Northbrook,05-01-16,Parts per billion,16.591667,Parts per million,0.014417,Parts per billion,1.5875,Parts per million,0.216667
17,31,4201,Illinois,Cook,Northbrook,06-01-16,Parts per billion,19.4,Parts per million,0.011042,Parts per billion,2.166667,Parts per million,0.276167
17,31,4201,Illinois,Cook,Northbrook,06-01-16,Parts per billion,19.4,Parts per million,0.011042,Parts per billion,2.166667,Parts per million,0.266667
17,31,4201,Illinois,Cook,Northbrook,06-01-16,Parts per billion,19.4,Parts per million,0.011042,Parts per billion,2.1375,Parts per million,0.276167
17,31,4201,Illinois,Cook,Northbrook,06-01-16,Parts per billion,19.4,Parts per million,0.011042,Parts per billion,2.1375,Parts per million,0.266667
17,31,4201,Illinois,Cook,Northbrook,07-01-16,Parts per billion,23.675,Parts per million,0.008083,Parts per billion,2.8,Parts per million,0.312583
17,31,4201,Illinois,Cook,Northbrook,07-01-16,Parts per billion,23.675,Parts per million,0.008083,Parts per billion,2.8,Parts per million,0.295833
17,31,4201,Illinois,Cook,Northbrook,07-01-16,Parts per billion,23.675,Parts per million,0.008083,Parts per billion,2.7625,Parts per million,0.312583
17,31,4201,Illinois,Cook,Northbrook,07-01-16,Parts per billion,23.675,Parts per million,0.008083,Parts per billion,2.7625,Parts per million,0.295833
17,31,4201,Illinois,Cook,Northbrook,08-01-16,Parts per billion,23.916667,Parts per million,0.0055,Parts per billion,2.2,Parts per million,0.378083
17,31,4201,Illinois,Cook,Northbrook,08-01-16,Parts per billion,23.916667,Parts per million,0.0055,Parts per billion,2.2,Parts per million,0.3625
17,31,4201,Illinois,Cook,Northbrook,08-01-16,Parts per billion,23.916667,Parts per million,0.0055,Parts per billion,2.166667,Parts per million,0.378083
17,31,4201,Illinois,Cook,Northbrook,08-01-16,Parts per billion,23.916667,Parts per million,0.0055,Parts per billion,2.166667,Parts per million,0.3625
17,31,4201,Illinois,Cook,Northbrook,12-01-16,Parts per billion,14.820833,Parts per million,0.024333,Parts per billion,1.472727,Parts per million,0.200667
17,31,4201,Illinois,Cook,Northbrook,12-01-16,Parts per billion,14.820833,Parts per million,0.024333,Parts per billion,1.472727,Parts per million,0.208333
17,31,4201,Illinois,Cook,Northbrook,12-01-16,Parts per billion,14.820833,Parts per million,0.024333,Parts per billion,1.5,Parts per million,0.200667
17,31,4201,Illinois,Cook,Northbrook,12-01-16,Parts per billion,14.820833,Parts per million,0.024333,Parts per billion,1.5,Parts per million,0.208333
17,31,4201,Illinois,Cook,Northbrook,13-01-16,Parts per billion,22.3875,Parts per million,0.011542,Parts per billion,1.629167,Parts per million,0.263125
17,31,4201,Illinois,Cook,Northbrook,13-01-16,Parts per billion,22.3875,Parts per million,0.011542,Parts per billion,1.629167,Parts per million,0.2625
17,31,4201,Illinois,Cook,Northbrook,13-01-16,Parts per billion,22.3875,Parts per million,0.011542,Parts per billion,1.6,Parts per million,0.263125
17,31,4201,Illinois,Cook,Northbrook,13-01-16,Parts per billion,22.3875,Parts per million,0.011542,Parts per billion,1.6,Parts per million,0.2625
17,31,4201,Illinois,Cook,Northbrook,14-01-16,Parts per billion,20.327273,Parts per million,0.019667,Parts per billion,2.033333,Parts per million,0.289583
17,31,4201,Illinois,Cook,Northbrook,14-01-16,Parts per billion,20.327273,Parts per million,0.019667,Parts per billion,2.033333,Parts per million,0.295833
17,31,4201,Illinois,Cook,Northbrook,14-01-16,Parts per billion,20.327273,Parts per million,0.019667,Parts per billion,2.0125,Parts per million,0.289583
